Date,VOO,VT,AAPL,MSFT
14/10/2014,154.773376,50.604477,90.127571,38.906658
15/10/2014,153.622284,50.269123,89.023209,38.452908
16/10/2014,153.523407,50.207352,87.854996,38.025841
17/10/2014,155.420822,50.83395,89.141876,38.81768
20/10/2014,156.949631,51.275215,91.049408,39.218056
21/10/2014,159.998123,52.016533,93.522766,39.929806
22/10/2014,158.910004,51.557625,93.997353,39.484955
23/10/2014,160.735519,52.104801,95.676712,40.054359
24/10/2014,161.940521,52.378372,96.032639,41.041943
27/10/2014,161.733704,52.307781,95.932228,40.846195
28/10/2014,163.595184,52.987328,97.419899,41.362221
29/10/2014,163.406326,52.80201,97.967514,41.47789
30/10/2014,164.440506,53.093227,97.638977,40.970757
31/10/2014,166.301987,53.790424,98.569885,41.771484
03/11/2014,166.400909,53.596279,99.847664,42.207432
04/11/2014,165.807434,53.402115,99.117538,42.323097
05/11/2014,166.895538,53.525684,99.35482,42.58112
06/11/2014,167.569931,53.560974,99.638954,43.328461
07/11/2014,167.713867,53.596279,99.923126,43.310669
10/11/2014,168.217484,53.755127,99.758133,43.497505
11/11/2014,168.379318,53.896343,100.555595,43.47971
12/11/2014,168.244446,53.763962,101.976402,43.399647
13/11/2014,168.397324,53.746307,103.415512,44.138088
14/11/2014,168.460251,53.887512,104.662186,44.111397
17/11/2014,168.550156,53.790424,104.488007,44.004642
18/11/2014,169.521378,54.14344,105.844643,43.637554
19/11/2014,169.215622,54.090492,105.111336,43.171997
20/11/2014,169.521378,54.019886,106.614616,43.601742
21/11/2014,170.47464,54.478806,106.761269,42.957115
24/11/2014,170.915237,54.584709,108.741241,42.607944
25/11/2014,170.861313,54.637657,107.797073,42.500511
26/11/2014,171.257004,54.778873,109.080383,42.751198
28/11/2014,170.888245,54.469982,109.016205,42.804924
01/12/2014,169.719208,54.064018,105.477974,43.530121
02/12/2014,170.789368,54.258175,105.074646,43.386868
03/12/2014,171.445831,54.469982,106.266296,43.046658
04/12/2014,171.274963,54.328785,105.862968,43.727093
05/12/2014,171.58075,54.408211,105.413811,43.351059
08/12/2014,170.411667,53.949287,103.030556,42.706444
09/12/2014,170.27681,53.781605,104.607155,42.607944
10/12/2014,167.605972,53.004974,102.61805,41.990173
11/12/2014,168.388351,53.013809,102.315575,42.231922
12/12/2014,165.654526,52.131271,100.58313,42.034943
15/12/2014,164.503433,51.566452,99.208153,41.784264
16/12/2014,163.235504,51.478195,97.851517,40.432346
17/12/2014,166.526794,52.466637,100.289795,40.951626
18/12/2014,170.502029,53.384464,103.259697,42.54528
19/12/2014,171.288788,53.560974,102.462234,42.670624
22/12/2014,172.04837,53.870022,103.525536,42.957115
23/12/2014,172.310608,53.84338,103.158897,43.377926
24/12/2014,172.292526,53.994354,102.67305,43.100376
26/12/2014,172.853149,54.234131,104.488007,42.867592
29/12/2014,173.097321,54.092033,104.414688,42.482605
30/12/2014,172.156891,53.807858,103.140541,42.097618
31/12/2014,170.366364,53.390461,101.178932,41.587284
02/01/2015,170.366364,53.248386,100.216454,41.864841
05/01/2015,167.373245,52.218224,97.393181,41.479866
06/01/2015,165.727432,51.694263,97.402374,40.871037
07/01/2015,167.798248,52.360313,98.76815,41.39032
08/01/2015,170.746185,53.150684,102.563072,42.607944
09/01/2015,169.308395,52.795464,102.67305,42.249817
12/01/2015,168.051468,52.520161,100.14312,41.721588
13/01/2015,167.608337,52.555683,101.03228,41.506714
14/01/2015,166.622681,52.31591,100.647285,41.148579
15/01/2015,165.067307,52.147171,97.915672,40.718842
16/01/2015,167.110992,52.786579,97.154854,41.399284
20/01/2015,167.526978,52.88427,99.657303,41.533566
21/01/2015,168.404099,53.275021,100.418114,41.11277
22/01/2015,170.981323,53.887779,103.030556,42.196106
23/01/2015,170.040878,53.488159,103.562195,42.240868
26/01/2015,170.375458,53.852276,103.672188,42.088665
27/01/2015,168.14183,53.514797,100.042297,38.194061
28/01/2015,165.926392,52.839863,105.697968,36.877941
29/01/2015,167.53598,53.283901,108.988716,37.612106
30/01/2015,165.474228,52.520161,107.393768,36.17065
02/02/2015,167.373245,53.221733,108.741241,36.958527
03/02/2015,169.814789,53.994354,108.75956,37.245037
04/02/2015,169.236069,53.75457,109.593704,37.459892
05/02/2015,170.954178,54.393982,110.375908,38.006042
06/02/2015,170.47496,53.887779,109.446465,37.970222
09/02/2015,169.69722,53.745693,110.17347,37.925461
10/02/2015,171.505783,54.198605,112.290047,38.140343
11/02/2015,171.623337,54.074276,114.922012,37.943371
12/02/2015,173.214874,54.758083,116.376022,38.579041
13/02/2015,173.974457,55.104431,116.946587,39.277378
17/02/2015,174.254822,55.166592,117.636772,39.295418
18/02/2015,174.291,55.344204,118.455811,39.25034
19/02/2015,174.173431,55.273167,118.207336,39.223278
20/02/2015,175.231415,55.717201,119.173599,39.547894
23/02/2015,175.186188,55.575104,122.394508,39.80938
24/02/2015,175.701614,55.770473,121.630684,39.75528
25/02/2015,175.511749,55.7616,118.520218,39.665104
26/02/2015,175.31279,55.672791,120.020248,39.728226
27/02/2015,174.70697,55.64616,118.216537,39.538872
02/03/2015,175.855392,55.84153,118.796295,39.565929
03/03/2015,175.104813,55.54845,119.044762,39.024906
04/03/2015,174.372345,55.228767,118.290138,38.826534
05/03/2015,174.562256,55.308685,116.330009,38.871628
06/03/2015,172.093582,54.624882,116.504845,38.195362
09/03/2015,172.826065,54.731441,117.001801,38.637188
10/03/2015,169.986633,53.736813,114.581505,37.8978
11/03/2015,169.588684,53.763458,112.492523,37.852718
12/03/2015,171.777084,54.420616,114.526291,36.987106
13/03/2015,170.728134,54.074276,113.734856,37.311714
16/03/2015,173.061157,54.731441,114.986427,37.47401
17/03/2015,172.473389,54.642639,116.90976,37.600246
18/03/2015,174.526108,55.55735,118.225739,38.321594
19/03/2015,173.721268,55.131081,117.333099,38.132248
20/03/2015,175.294708,55.894802,115.86068,38.664242
23/03/2015,174.98027,55.95697,117.0662,38.64621
24/03/2015,173.962265,55.779362,116.587677,38.68227
25/03/2015,171.426498,55.05106,113.541618,37.383846
26/03/2015,170.999268,54.81007,114.333046,37.158421
27/03/2015,171.353821,54.97966,113.421997,36.942028
30/03/2015,173.489655,55.363441,116.29319,36.93301
31/03/2015,171.962738,54.970726,114.507881,36.662495
01/04/2015,171.40831,55.006432,114.342239,36.716602
02/04/2015,171.917282,55.372372,115.326912,36.328884
06/04/2015,173.126083,55.854336,117.19503,37.464993
07/04/2015,172.662582,55.747227,115.961906,37.446957
08/04/2015,173.289719,56.06855,115.584587,37.347771
09/04/2015,174.044113,56.211346,116.468048,37.401886
10/04/2015,174.998444,56.479099,116.964989,37.618282
13/04/2015,174.207687,56.193493,116.734917,37.654354
14/04/2015,174.525803,56.434471,116.22879,37.555172
15/04/2015,175.325638,56.755787,116.670502,38.10519
16/04/2015,175.261993,56.809345,116.109131,38.01503
17/04/2015,173.226089,56.122093,114.802368,37.528114
20/04/2015,174.807571,56.416634,117.425117,38.691284
21/04/2015,174.634888,56.559425,116.790138,38.447842
22/04/2015,175.498352,56.791489,118.363777,38.763428
23/04/2015,175.952774,57.032471,119.330048,39.079014
24/04/2015,176.307236,57.184193,119.891411,43.163647
27/04/2015,175.607391,57.175274,122.072395,43.307915
28/04/2015,176.152725,57.318077,120.149078,44.326824
29/04/2015,175.434708,56.961063,118.382187,44.236649
30/04/2015,173.689621,56.371998,115.170479,43.857941
01/05/2015,175.507416,56.934296,118.667458,43.875984
04/05/2015,176.05275,56.97892,118.437393,43.497272
05/05/2015,173.998627,56.309521,115.768646,42.920189
06/05/2015,173.298813,56.184566,115.041649,41.729969
07/05/2015,173.998627,56.24704,115.753204,42.108677
08/05/2015,176.279984,57.086021,117.93409,43.055447
11/05/2015,175.434708,56.746864,116.73275,42.712799
12/05/2015,174.925735,56.693314,116.316917,42.694778
13/05/2015,174.98027,56.836113,116.446297,42.947243
14/05/2015,176.807114,57.398399,119.163139,43.93008
15/05/2015,176.988907,57.505512,118.996811,43.551365
18/05/2015,177.534241,57.478741,120.309013,43.289883
19/05/2015,177.443359,57.407326,120.198143,43.180977
20/05/2015,177.325211,57.389481,120.188896,43.180977
21/05/2015,177.86145,57.603683,121.417961,43.035767
22/05/2015,177.470627,57.38055,122.480698,42.563839
26/05/2015,175.561935,56.666538,119.782288,42.282513
27/05/2015,177.179779,57.157421,122.018639,43.208202
28/05/2015,177.016174,56.961063,121.778351,43.062996
29/05/2015,175.861893,56.559425,120.392212,42.527546
01/06/2015,176.270874,56.559425,120.632462,42.863331
02/06/2015,176.089111,56.648689,120.096481,42.581993
03/06/2015,176.570786,56.862892,120.244347,42.518463
04/06/2015,175.134766,56.309521,119.542023,42.073772
05/06/2015,174.780319,55.96143,118.88591,41.874107
08/06/2015,173.698746,55.72047,118.100426,41.502018
09/06/2015,173.653244,55.586575,117.74926,41.429413
10/06/2015,175.716461,56.488022,119.098442,42.300655
11/06/2015,176.261795,56.586201,118.830467,42.14637
12/06/2015,174.971146,56.220276,117.518242,41.71983
15/06/2015,174.162247,55.907883,117.287209,41.275127
16/06/2015,175.180222,56.059616,117.915596,41.592777
17/06/2015,175.480133,56.059616,117.638382,41.71983
18/06/2015,177.216141,56.639755,118.174355,42.400486
19/06/2015,176.189087,56.371998,116.991508,41.837811
22/06/2015,177.396301,57.005695,117.92485,41.955791
23/06/2015,177.524139,57.094948,117.38887,41.665382
24/06/2015,176.254837,56.711155,118.386902,41.420345
25/06/2015,175.706924,56.55051,117.823212,41.429413
26/06/2015,175.706924,56.598148,117.130112,41.075466
29/06/2015,171.990463,55.159821,115.078606,40.267754
30/06/2015,172.437881,55.303661,115.910301,40.0681
01/07/2015,173.743668,55.600311,116.991508,40.340359
02/07/2015,173.615829,55.609299,116.843628,40.294971
06/07/2015,173.113647,55.015991,116.437035,40.2859
07/07/2015,174.181961,55.024971,116.150574,40.204227
08/07/2015,171.223419,53.865326,113.267365,40.149776
09/07/2015,171.533905,54.287834,110.957115,40.403893
10/07/2015,173.716293,55.402538,113.92347,40.485569
13/07/2015,175.66127,55.789097,116.122849,41.32959
14/07/2015,176.437439,56.121716,116.076622,41.40218
15/07/2015,176.36441,55.959888,117.194809,41.529243
16/07/2015,177.715836,56.409374,118.756546,42.346035
17/07/2015,177.925873,56.319485,119.782288,42.309734
20/07/2015,178.008026,56.301495,122.046364,42.581993
21/07/2015,177.304962,56.139687,120.826538,42.90871
22/07/2015,176.957901,55.870003,115.716232,41.32959
23/07/2015,175.944336,55.627277,115.660782,41.846882
24/07/2015,174.108963,54.962055,115.050888,41.6926
27/07/2015,173.122772,54.512589,113.452171,41.157143
28/07/2015,175.222992,55.114883,114.015884,41.148071
29/07/2015,176.464844,55.465469,113.655472,42.010239
30/07/2015,176.492233,55.528393,113.082558,42.545692
31/07/2015,176.190903,55.582344,112.09375,42.382339
03/08/2015,175.643051,55.34861,109.450813,42.482162
04/08/2015,175.296066,55.357597,105.939217,43.144669
05/08/2015,175.907822,55.492435,106.641548,43.180977
06/08/2015,174.565506,55.141846,106.873604,42.309734
07/08/2015,174.108963,55.08791,107.235649,42.418644
10/08/2015,176.318741,55.780102,111.134445,42.954082
11/08/2015,174.702469,55.069927,105.351234,42.119148
12/08/2015,174.857727,54.935089,106.975708,42.418644
13/08/2015,174.665955,54.863174,106.892189,42.409569
14/08/2015,175.34169,55.024971,107.644073,42.654606
17/08/2015,176.318741,55.105892,108.758026,42.945011
18/08/2015,175.779984,54.827209,108.145378,43.182529
19/08/2015,174.391998,54.34177,106.762238,42.579597
20/08/2015,170.730316,53.155159,104.571457,41.711754
21/08/2015,165.315384,51.689865,98.175545,39.345711
24/08/2015,158.576401,49.649242,95.724899,38.075897
25/08/2015,156.649673,49.649242,96.300423,36.970531
26/08/2015,162.868149,51.105541,101.82373,39.016842
27/08/2015,166.849457,52.229237,104.822113,40.103935
28/08/2015,166.849457,52.229237,105.165558,40.131348
31/08/2015,165.379272,51.896622,104.673584,39.75679
01/09/2015,160.329636,50.269512,99.995018,38.203796
02/09/2015,163.562119,51.114536,104.283691,39.610626
03/09/2015,163.699158,51.18644,102.454964,39.738522
04/09/2015,161.160599,50.197594,101.433853,38.925491
08/09/2015,165.287979,51.546024,104.255844,40.094799
09/09/2015,163.059921,51.060585,102.250748,39.345711
10/09/2015,163.973053,51.384216,104.497192,39.54668
11/09/2015,164.657928,51.492096,106.019585,39.720257
14/09/2015,164.036957,51.240395,107.040688,39.318302
15/09/2015,166.173721,51.770771,107.941147,40.177021
16/09/2015,167.625641,52.42701,108.061813,40.469345
17/09/2015,167.187332,52.42701,105.750381,40.423664
18/09/2015,164.484436,51.411186,105.314087,39.720257
21/09/2015,165.331726,51.474106,106.947884,40.295784
22/09/2015,163.174423,50.584152,105.267685,40.103935
23/09/2015,162.880707,50.359409,106.121704,40.076527
24/09/2015,162.375778,50.206585,106.75293,40.113071
25/09/2015,162.265579,50.241817,106.483727,40.140476
28/09/2015,158.180496,49.076344,104.376534,39.54668
29/09/2015,158.263107,49.112492,101.238914,39.68372
30/09/2015,161.301727,49.970787,102.389992,40.432808
01/10/2015,161.751495,50.187618,101.721626,40.752541
02/10/2015,164.092407,51.01881,102.464249,41.629536
05/10/2015,167.039246,52.039726,102.835571,42.597878
06/10/2015,166.479218,51.967442,103.327553,42.707493
07/10/2015,167.874588,52.617947,102.835571,42.753166
08/10/2015,169.35257,53.069679,101.647354,43.346966
09/10/2015,169.444397,53.150993,104.079475,43.036377
12/10/2015,169.646317,53.060646,103.596771,42.935879
13/10/2015,168.517212,52.527592,103.773125,42.835384
14/10/2015,167.727737,52.500496,102.306442,42.643555
15/10/2015,170.243042,53.331684,103.83812,42.945015
16/10/2015,170.931534,53.403957,103.07692,43.401779
19/10/2015,171.133484,53.27747,103.717438,43.502262
20/10/2015,170.913162,53.214237,105.611145,43.639294
21/10/2015,169.802399,52.888985,105.601868,43.118584
22/10/2015,172.740021,53.602722,107.217094,43.876812
23/10/2015,174.621872,54.099632,110.540344,48.298298
26/10/2015,174.208801,53.936996,107.01284,49.55896
27/10/2015,173.869125,53.602722,106.335205,49.047382
28/10/2015,175.888718,54.054462,110.716713,49.312309
29/10/2015,175.824463,53.801487,111.886345,48.745922
30/10/2015,174.934006,53.611755,110.930237,48.088177
02/11/2015,177.008667,54.289356,112.489754,48.636295
03/11/2015,177.56868,54.470055,113.780052,49.467621
04/11/2015,177.063782,54.217083,113.250931,49.695995
05/11/2015,176.843445,54.144802,112.728874,49.677719
06/11/2015,176.770004,53.964108,112.85939,50.171024
09/11/2015,175.117584,53.449135,112.402588,49.476749
10/11/2015,175.448059,53.422031,108.859993,48.88295
11/11/2015,174.777985,53.385891,108.24469,49.010853
12/11/2015,172.437042,52.753456,107.881104,48.709377
13/11/2015,170.445023,52.166214,104.730087,48.270893
16/11/2015,173.061279,52.852848,106.445442,49.120464
17/11/2015,172.850113,52.83477,105.988625,48.715816
18/11/2015,175.631653,53.521408,109.344765,49.525135
19/11/2015,175.539902,53.702095,110.733826,49.60791
20/11/2015,176.19165,53.801487,111.218613,49.837822
23/11/2015,175.989716,53.584644,109.773605,49.837822
24/11/2015,176.274277,53.711136,110.827065,49.893005
25/11/2015,176.219208,53.729206,110.034622,49.377987
27/11/2015,176.393631,53.693066,109.829536,49.598701
30/11/2015,175.677567,53.566578,110.286354,49.984982
01/12/2015,177.375916,54.135761,109.39138,50.785107
02/12/2015,175.503128,53.557549,108.403198,50.775906
03/12/2015,173.006241,52.952225,107.396332,49.847027
04/12/2015,176.402786,53.729206,110.966904,51.419689
07/12/2015,175.292023,53.259411,110.267715,51.327728
08/12/2015,174.172073,52.717319,110.221092,51.309326
09/12/2015,172.868469,52.446289,107.787888,50.564381
10/12/2015,173.263275,52.383049,108.300644,50.831093
11/12/2015,169.811569,51.325985,105.513168,49.718269
14/12/2015,170.830551,51.488609,104.860588,50.711536
15/12/2015,172.61145,52.021656,103.005409,50.766716
16/12/2015,175.034988,52.843815,103.797813,51.622021
17/12/2015,172.482956,52.102966,101.597687,51.226551
18/12/2015,169.279129,51.407295,98.847519,49.782642
21/12/2015,170.776993,51.805588,100.059456,50.426434
22/12/2015,172.319183,52.260262,99.966232,50.904655
23/12/2015,174.387756,52.98774,101.252747,51.33691
24/12/2015,174.083008,52.878616,100.712036,51.198963
28/12/2015,173.704422,52.760406,99.584007,51.456482
29/12/2015,175.643692,53.242359,101.37394,52.008289
30/12/2015,174.3508,52.851334,100.050133,51.78756
31/12/2015,172.623901,52.396664,98.129669,51.024227
04/01/2016,170.204437,51.514599,98.213585,50.398834
05/01/2016,170.509216,51.523682,95.752419,50.628761
06/01/2016,168.348282,50.759838,93.878586,49.709072
07/01/2016,164.248077,49.577686,89.916473,47.980057
08/01/2016,162.502731,48.995697,90.391907,48.127216
11/01/2016,162.521164,49.02298,91.855568,48.099617
12/01/2016,163.869461,49.295788,93.188705,48.541073
13/01/2016,159.861603,48.195469,90.792793,47.49263
14/01/2016,162.456543,48.977512,92.778496,48.84457
15/01/2016,158.975067,47.604404,90.550415,46.894836
19/01/2016,159.150513,47.749901,90.112251,46.499371
20/01/2016,157.285095,46.986042,90.233437,46.710896
21/01/2016,158.05159,47.25885,89.776627,46.425785
22/01/2016,161.292969,48.440998,94.549812,48.090416
25/01/2016,158.901184,47.686245,92.703934,47.630577
26/01/2016,161.052887,48.486465,93.21666,47.980057
27/01/2016,159.224442,48.04998,87.091728,47.106358
28/01/2016,160.092438,48.213661,87.716331,47.878891
29/01/2016,164.1465,49.323063,90.746178,50.665543
01/02/2016,163.998718,49.386726,89.897827,50.316063
02/02/2016,161.025162,48.213661,88.079926,48.743404
03/02/2016,161.967133,48.65015,89.823242,47.97086
04/02/2016,162.170258,48.750183,90.544991,47.823719
05/02/2016,159.122818,47.913574,88.126694,46.131496
08/02/2016,156.934219,47.14064,89.054657,45.441711
09/02/2016,156.980362,46.804176,89.035904,45.322163
10/02/2016,156.878769,46.831451,88.361023,45.717632
11/02/2016,154.865631,46.204006,87.826744,45.699234
12/02/2016,158.042389,47.022419,88.098572,46.444187
16/02/2016,160.692719,47.886303,90.582466,47.324162
17/02/2016,163.324615,48.822933,91.969711,48.556126
18/02/2016,162.631989,48.613777,90.226288,48.343075
19/02/2016,162.595093,48.550117,90.020073,48.00034
22/02/2016,164.922195,49.286697,90.807411,48.769173
23/02/2016,162.853668,48.595585,88.754677,47.407524
24/02/2016,163.620102,48.631966,90.076309,47.574257
25/02/2016,165.587097,49.159386,90.694946,48.25972
26/02/2016,165.282364,49.09573,90.835548,47.518673
29/02/2016,163.804794,48.777458,90.629341,47.129642
01/03/2016,167.840363,50.014175,94.228645,48.704338
02/03/2016,168.551453,50.341541,94.434853,49.047066
03/03/2016,169.17012,50.759838,95.137848,48.491283
04/03/2016,169.715012,51.105396,96.553185,48.19487
07/03/2016,169.899673,51.105396,95.484657,47.268581
08/03/2016,167.988144,50.44157,94.697304,47.84288
09/03/2016,168.911591,50.714371,94.781654,48.945175
10/03/2016,169.003952,50.659809,94.828529,48.213406
11/03/2016,171.746643,51.751026,95.850197,49.158211
14/03/2016,171.488068,51.632813,96.09391,49.250839
15/03/2016,171.266449,51.242088,98.02478,49.639877
16/03/2016,172.291473,51.780708,99.32766,50.343864
17/03/2016,173.381195,52.255421,99.168297,50.631012
18/03/2016,174.027634,52.346722,99.280777,49.547253
21/03/2016,174.293121,52.346722,99.271408,49.88998
22/03/2016,174.200302,52.255421,100.030655,50.084503
23/03/2016,173.086166,51.735058,99.477623,49.991879
24/03/2016,172.965515,51.625515,99.046455,50.214188
28/03/2016,173.086166,51.808094,98.59655,49.593563
29/03/2016,174.748062,52.3741,100.930466,50.677326
30/03/2016,175.481522,52.69363,102.692619,50.992271
31/03/2016,175.063705,52.666233,102.158356,51.158993
01/04/2016,176.187149,52.574944,103.095665,51.473946
04/04/2016,175.630066,52.364983,104.154839,51.344265
05/04/2016,173.847488,51.671162,102.926964,50.538391
06/04/2016,175.74147,52.273674,104.00486,51.057102
07/04/2016,173.671097,51.497704,101.736557,50.445763
08/04/2016,174.144577,51.981548,101.849045,50.408707
11/04/2016,173.689682,52.036324,102.18647,50.306816
12/04/2016,175.379395,52.657104,103.517471,50.621754
13/04/2016,177.134109,53.378311,105.017174,51.270149
14/04/2016,177.115555,53.332672,105.07341,51.279415
15/04/2016,176.920563,53.259628,102.964447,51.548042
18/04/2016,178.201797,53.615662,100.742996,52.298336
19/04/2016,178.740295,54.17255,100.20874,52.233494
20/04/2016,178.888855,54.190815,100.414948,51.492466
21/04/2016,177.895447,53.880428,99.32766,51.668461
22/04/2016,177.941879,53.853031,99.055832,47.963299
25/04/2016,177.654022,53.679573,98.493446,48.268978
26/04/2016,177.914001,53.871284,97.809196,47.648361
27/04/2016,178.28537,53.9352,91.688515,47.185215
28/04/2016,176.679169,53.524384,88.885933,46.221874
29/04/2016,175.676514,53.195732,87.864235,46.19408
02/05/2016,177.0784,53.570026,87.770515,46.879543
03/05/2016,175.565079,52.876205,89.213974,46.110718
04/05/2016,174.534515,52.419743,88.286034,46.19408
05/05/2016,174.515961,52.410614,87.927696,46.258923
06/05/2016,175.147293,52.584076,87.437325,46.675755
09/05/2016,175.332977,52.383228,87.503319,46.379345
10/05/2016,177.505493,53.140953,88.097427,47.259319
11/05/2016,175.843597,52.766655,87.239273,47.287109
12/05/2016,175.945724,52.675362,85.192909,47.7132
13/05/2016,174.320999,52.164127,85.362656,47.314903
16/05/2016,176.057129,52.748398,88.531227,48.009617
17/05/2016,174.506683,52.310204,88.163445,47.114151
18/05/2016,174.478821,52.282803,89.172478,47.393982
19/05/2016,173.912506,51.999809,88.832985,46.936924
20/05/2016,174.998749,52.438004,89.794868,47.216755
23/05/2016,174.766632,52.273674,90.935936,46.666435
24/05/2016,176.98558,53.031403,92.322189,48.121552
25/05/2016,178.19249,53.433086,93.944206,48.615913
26/05/2016,178.276077,53.496994,94.689178,48.401371
27/05/2016,178.972366,53.579151,94.632599,48.802471
31/05/2016,178.75885,53.542641,94.170525,49.43676
01/06/2016,179.093109,53.643055,92.850273,49.296829
02/06/2016,179.631577,53.77087,92.152458,48.951721
03/06/2016,179.111664,53.926067,92.341049,48.308094
06/06/2016,179.975128,54.236454,93.01059,48.625252
07/06/2016,180.300064,54.574238,93.38781,48.597263
08/06/2016,180.894226,54.720303,93.302933,48.541286
09/06/2016,180.615723,54.364269,93.972481,48.149521
10/06/2016,178.879547,53.350914,93.199211,48.01894
13/06/2016,177.53334,52.830566,91.794083,46.769024
14/06/2016,177.143387,52.449543,91.907257,46.479874
15/06/2016,176.883453,52.679626,91.605484,46.349285
16/06/2016,177.459076,52.70723,91.992149,47.002224
17/06/2016,176.799896,52.808475,89.898605,46.759705
20/06/2016,177.932556,53.53553,89.681717,46.703743
21/06/2016,178.439209,53.765621,90.445557,47.748436
22/06/2016,178.140625,53.673576,90.106094,47.561893
23/06/2016,180.445313,54.75037,90.624741,48.420033
24/06/2016,173.867172,51.842133,88.078583,46.479874
27/06/2016,170.797409,50.728535,86.796043,45.173996
28/06/2016,173.951157,51.83292,88.257751,46.116089
29/06/2016,176.946289,52.771664,89.021591,47.142136
30/06/2016,179.334946,53.443497,90.153221,47.729782
01/07/2016,179.708206,53.691986,90.426697,47.720455
05/07/2016,178.448547,52.964931,89.577995,47.729782
06/07/2016,179.502884,53.102978,90.087227,47.925667
07/07/2016,179.381607,52.946522,90.473869,47.925667
08/07/2016,182.10614,53.793221,91.171707,48.78381
11/07/2016,182.740646,54.280994,91.454613,49.054321
12/07/2016,184.02829,54.777977,91.869545,49.632633
13/07/2016,183.962952,54.75037,91.350861,49.912457
14/07/2016,185.03595,55.164516,93.161491,50.127003
15/07/2016,184.756042,55.044872,93.152061,50.089695
18/07/2016,185.287888,55.173725,94.142235,50.332211
19/07/2016,185.082642,54.879215,94.179955,49.520702
20/07/2016,185.829102,55.182922,94.264832,52.151108
21/07/2016,185.129303,54.998852,93.76503,52.048508
22/07/2016,185.987701,55.210529,93.038895,52.766743
25/07/2016,185.53981,55.044872,91.794083,52.91597
26/07/2016,185.530487,55.265755,91.16227,52.943954
27/07/2016,185.40918,55.284157,97.084442,52.412281
28/07/2016,185.614487,55.339375,98.395256,52.430939
29/07/2016,185.941055,55.661495,98.272682,52.869335
01/08/2016,185.72644,55.449818,100.007835,52.776062
02/08/2016,184.569443,55.10009,98.527306,52.776062
03/08/2016,185.101303,55.219734,99.762665,53.139847
04/08/2016,185.278564,55.31176,100.378944,53.531605
05/08/2016,186.771454,55.744324,101.905434,54.063278
08/08/2016,186.678177,55.817944,102.749283,54.156563
09/08/2016,186.799469,56.03883,103.166451,54.287144
10/08/2016,186.323608,56.011219,102.398483,54.119259
11/08/2016,187.237976,56.425369,102.3321,54.380424
12/08/2016,187.051361,56.305721,102.569138,54.044632
15/08/2016,187.592575,56.572617,103.801735,54.212524
16/08/2016,186.622208,56.351742,103.706894,53.912174
17/08/2016,186.930054,56.333336,103.555183,54.024803
18/08/2016,187.377991,56.563416,103.422455,54.062355
19/08/2016,187.116684,56.360943,103.687935,54.081123
22/08/2016,187.098053,56.278111,102.882019,54.128052
23/08/2016,187.443298,56.452972,103.204376,54.334541
24/08/2016,186.538208,56.149265,102.42691,54.390858
25/08/2016,186.388916,56.130867,101.990784,54.597343
26/08/2016,186.034348,55.863968,101.393433,54.465939
29/08/2016,186.976715,56.186077,101.279671,54.531643
30/08/2016,186.622208,56.075645,100.502213,54.334541
31/08/2016,186.164963,55.854763,100.597023,53.930954
01/09/2016,186.127655,56.048042,101.194344,54.052967
02/09/2016,186.958069,56.554214,102.142479,54.128052
06/09/2016,187.545914,56.903934,102.114029,54.071743
07/09/2016,187.536606,56.986767,102.739792,54.118664
08/09/2016,187.098053,56.747482,100.047104,53.90279
09/09/2016,182.581985,55.366982,97.781059,52.757725
12/09/2016,185.19458,56.020428,99.971252,53.546135
13/09/2016,182.554413,54.966778,102.351059,53.058075
14/09/2016,182.44194,54.948288,105.972939,52.804646
15/09/2016,184.316422,55.586571,109.575851,53.677528
16/09/2016,183.594727,55.133289,108.959564,53.733849
19/09/2016,183.650955,55.327553,107.689056,53.433506
20/09/2016,183.669724,55.466312,107.679581,53.320869
21/09/2016,185.731598,56.29887,107.660614,54.212521
22/09/2016,186.84697,56.678143,108.675133,54.268845
23/09/2016,185.84407,56.261856,106.864174,53.90279
26/09/2016,184.363266,55.753086,107.025368,53.405354
27/09/2016,185.487961,56.104595,107.22448,54.390858
28/09/2016,186.490799,56.474625,108.039864,54.465939
29/09/2016,184.738159,55.901096,106.361687,53.874641
30/09/2016,186.218979,56.289616,107.186554,54.062355
03/10/2016,185.628525,56.197109,106.684036,53.89341
04/10/2016,184.766296,55.975094,107.139137,53.724464
05/10/2016,185.534821,56.326611,107.186554,54.099899
06/10/2016,185.750381,56.160107,107.982986,54.193756
07/10/2016,185.066223,55.947334,108.144157,54.250069
10/10/2016,185.919083,56.187859,110.030952,54.47533
11/10/2016,183.660355,55.336803,110.267975,53.677528
12/10/2016,183.894638,55.410816,111.254036,53.602444
13/10/2016,183.304199,55.142551,110.91272,53.424122
14/10/2016,183.351059,55.17955,111.528984,53.89341
17/10/2016,182.80748,55.013039,111.453133,53.705692
18/10/2016,183.885284,55.494068,111.377304,54.118664
19/10/2016,184.391403,55.734577,111.045448,53.996651
20/10/2016,184.091476,55.706829,110.988579,53.733849
21/10/2016,184.138336,55.586571,110.552422,55.995831
24/10/2016,184.888138,55.771584,111.547951,57.253532
25/10/2016,184.363266,55.623569,112.116829,57.244148
26/10/2016,183.950882,55.383057,109.594803,56.90625
27/10/2016,183.463531,55.2813,108.542366,56.408806
28/10/2016,182.882477,55.114799,107.821785,56.192932
31/10/2016,182.882477,55.17955,107.651123,56.239861
